SortGADMintoPrevOrder,SortGADMintoGADMintoGADMorder,County FIPS Code,FIPS,DMA,WeaponsBlack.sum,WeaponsWhite.sum,AssaultsBlack.sum,AssaultsWhite.sum,county,State,County Name ,CountyName,ID,TOT_POP,TOT_MALE,TOT_FEMALE,WA_TOT,BAC_TOT,H_TOT,Pct Uninsured,Median Income,Gini,Pct Living in Poverty,Pct HS Education,PercentSlaveOwningFarms,NSlavesPerCounty,ID,FBIDataToRight,VictimsOfHateCrimes,MURDER,AGASSLT,USPSDToRight,BlackArmed,BlackUnarmed,HispanicArmed,HispanicUnarmed,WhiteArmed,WhiteUnarmed,State,RandID,SouthernLawCenterDataToRight,Arson,Assault,Bombing,Cross.Burnings,Harassment,Intelligence,Intimidation,Leafletting,Legal.Developments,Murder,Rally,Threat,Vandalism,BayesianPosterior,ModelID,m.RR_Black_Armed_Versus_Unarmed,m.RR_White_Armed_Versus_Unarmed,m.RR_Hispanic_Armed_Versus_Unarmed,m.RR_Black_Armed_Versus_White_Armed,m.RR_Hispanic_Armed_Versus_White_Armed,m.RR_Black_Unarmed_Versus_White_Unarmed,m.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.RR_Black_Unarmed_Versus_White_Armed,m.RR_Hispanic_Unarmed_Versus_White_Armed,pc95l.RR_Black_Armed_Versus_Unarmed,pc95l.RR_White_Armed_Versus_Unarmed,pc95l.RR_Hispanic_Armed_Versus_Unarmed,pc95l.RR_Black_Armed_Versus_White_Armed,pc95l.RR_Hispanic_Armed_Versus_White_Armed,pc95l.RR_Black_Unarmed_Versus_White_Unarmed,pc95l.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95l.RR_Black_Unarmed_Versus_White_Armed,pc95l.RR_Hispanic_Unarmed_Versus_White_Armed,pc95h.RR_Black_Armed_Versus_Unarmed,pc95h.RR_White_Armed_Versus_Unarmed,pc95h.RR_Hispanic_Armed_Versus_Unarmed,pc95h.RR_Black_Armed_Versus_White_Armed,pc95h.RR_Hispanic_Armed_Versus_White_Armed,pc95h.RR_Black_Unarmed_Versus_White_Unarmed,pc95h.RR_Hispanic_Unarmed_Versus_White_Unarmed,pc95h.RR_Black_Unarmed_Versus_White_Armed,pc95h.RR_Hispanic_Unarmed_Versus_White_Armed,m.log.RR_Black_Unarmed_Versus_White_Unarmed,m.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,m.log.RR_Black_Unarmed_Versus_White_Armed,m.log.RR_Hispanic_Unarmed_Versus_White_Armed,sd.log.RR_Black_Unarmed_Versus_White_Unarmed,sd.log.RR_Hispanic_Unarmed_Versus_White_Unarmed,sd.log.RR_Black_Unarmed_Versus_White_Armed,sd.log.RR_Hispanic_Unarmed_Versus_White_Armed
272,295,8053,8053,18,NA,NA,NA,NA,Hinsdale,CO,Hinsdale County,Hinsdale,COHinsdale,843,443,400,813,5,24,21,48195,0.391,9.4,90.8,NA,NA,CO053,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
273,296,8055,8055,94,0,2,0,10,Huerfano,CO,Huerfano County,Huerfano,COHuerfano,6711,3332,3379,6151,56,2368,20.7,31696,0.517,22.7,85.1,NA,NA,CO055,FBIDataToRight,NA,0,5,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
274,297,8057,8057,18,NA,NA,0,3,Jackson,CO,Jackson County,Jackson,COJackson,1394,736,658,1353,3,150,25,43691,0.445,15.1,91.4,NA,NA,CO057,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
275,298,8059,8059,18,NA,NA,NA,NA,Jefferson,CO,Jefferson County,Jefferson,COJefferson,534543,265317,269226,495530,9149,76445,14.5,64181,0.426,8.8,92.9,NA,NA,CO059,FBIDataToRight,7,9,323,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
276,299,8061,8061,94,NA,NA,0,1,Kiowa,CO,Kiowa County,Kiowa,COKiowa,1398,687,711,1368,4,78,19.5,37600,0.433,13,91,NA,NA,CO061,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
277,300,8063,8063,18,0,1,1,7,Kit Carson,CO,Kit Carson County,KitCarson,COKitCarson,8270,4638,3632,7832,248,1574,26.5,39498,0.374,14,84.5,NA,NA,CO063,FBIDataToRight,NA,1,5,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
278,301,8065,8065,18,0,4,0,6,Lake,CO,Lake County,Lake,COLake,7310,3913,3397,6941,58,2858,26.4,43565,0.395,14.4,79.4,NA,NA,CO065,FBIDataToRight,NA,0,18,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
279,302,8067,8067,49,1,2,1,13,La Plata,CO,La Plata County,LaPlata,COLaPlata,51334,26138,25196,46233,458,6056,19.5,53029,0.419,11.5,93.6,NA,NA,CO067,FBIDataToRight,NA,1,59,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
280,303,8069,8069,18,2,88,10,181,Larimer,CO,Larimer County,Larimer,COLarimer,299630,148637,150993,281265,4304,31628,15.6,54739,0.45,13.6,93.7,NA,NA,CO069,FBIDataToRight,2,2,171,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
281,304,8071,8071,94,0,5,0,8,Las Animas,CO,Las Animas County,LasAnimas,COLasAnimas,15507,7948,7559,14306,281,6446,19.7,37700,0.463,18.8,83.8,NA,NA,CO071,FBIDataToRight,NA,0,7,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
282,305,8073,8073,18,0,2,0,6,Lincoln,CO,Lincoln County,Lincoln,COLincoln,5467,3163,2304,5003,311,683,21,39230,0.468,17.9,84.5,NA,NA,CO073,FBIDataToRight,NA,1,8,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
283,306,8075,8075,18,0,4,0,15,Logan,CO,Logan County,Logan,COLogan,22709,12924,9785,21061,1008,3551,19.4,40637,0.419,16.3,86.7,NA,NA,CO075,FBIDataToRight,NA,0,11,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
284,307,8077,8077,184,2,53,6,125,Mesa,CO,Mesa County,Mesa,COMesa,146723,72866,73857,139065,1878,19552,20,47324,0.441,14.7,89.1,NA,NA,CO077,FBIDataToRight,NA,4,131,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
285,308,8079,8079,18,NA,NA,NA,NA,Mineral,CO,Mineral County,Mineral,COMineral,712,362,350,699,2,21,22.9,45645,0.598,11.9,97.4,NA,NA,CO079,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
286,309,8081,8081,18,0,7,1,8,Moffat,CO,Moffat County,Moffat,COMoffat,13795,7047,6748,13293,92,1985,18.1,55913,0.382,10.1,88.4,NA,NA,CO081,FBIDataToRight,1,0,14,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
287,310,8083,8083,49,0,3,0,22,Montezuma,CO,Montezuma County,Montezuma,COMontezuma,25535,12605,12930,21583,128,2818,21.9,41074,0.449,17.4,88.4,NA,NA,CO083,FBIDataToRight,NA,0,29,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
288,311,8085,8085,184,0,16,1,38,Montrose,CO,Montrose County,Montrose,COMontrose,41276,20310,20966,39261,304,8127,22.4,44002,0.417,15,85.4,NA,NA,CO085,FBIDataToRight,1,1,21,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
289,312,8087,8087,18,0,7,0,7,Morgan,CO,Morgan County,Morgan,COMorgan,28159,13898,14261,26305,1000,9506,23.7,43209,0.396,14.2,77.7,NA,NA,CO087,FBIDataToRight,NA,0,11,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
290,313,8089,8089,94,0,0,0,5,Otero,CO,Otero County,Otero,COOtero,18831,9221,9610,17431,238,7596,19.6,34360,0.439,19.9,79.8,NA,NA,CO089,FBIDataToRight,NA,1,30,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
291,314,8091,8091,18,NA,NA,NA,NA,Ouray,CO,Ouray County,Ouray,COOuray,4436,2224,2212,4326,14,196,22.1,54920,0.416,9.4,95.2,NA,NA,CO091,FBIDataToRight,NA,0,1,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
292,315,8093,8093,18,NA,NA,0,10,Park,CO,Park County,Park,COPark,16206,8504,7702,15527,130,783,18.9,66400,0.353,9.3,93.5,NA,NA,CO093,FBIDataToRight,NA,0,8,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
293,316,8095,8095,18,NA,NA,0,1,Phillips,CO,Phillips County,Phillips,COPhillips,4442,2172,2270,4327,22,830,24.6,44064,0.423,11.4,85.3,NA,NA,CO095,FBIDataToRight,NA,0,0,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
294,317,8097,8097,18,0,3,0,7,Pitkin,CO,Pitkin County,Pitkin,COPitkin,17148,9095,8053,16562,160,1561,20.1,65568,0.591,7,96.1,NA,NA,CO097,FBIDataToRight,2,0,9,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
295,318,8099,8099,18,0,3,1,8,Prowers,CO,Prowers County,Prowers,COProwers,12551,6203,6348,12110,100,4417,24.3,34488,0.448,23,80.5,NA,NA,CO099,FBIDataToRight,NA,0,15,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
296,319,8101,8101,94,3,25,14,146,Pueblo,CO,Pueblo County,Pueblo,COPueblo,159063,78201,80862,145252,4740,65811,17.4,39107,0.455,19.6,85.7,NA,NA,CO101,FBIDataToRight,NA,10,164,USPSDToRight,1,0,1,0,0,0,CO,6,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,54,3.673153046,3.4818561,3.941191442,4.623743864,2.165719719,4.345001377,1.888062397,1.232808087,0.550551012,0.839153417,0.764471631,1.142058849,0.992590104,0.545170002,0.648207347,0.334017182,0.17603183,0.111213331,17.44178655,15.44259287,16.6035887,26.34507432,8.678639887,34.95700529,9.309270891,9.878060608,2.392125058,1.49003519,0.609429842,0.262879401,-0.617725946,1.243169598,1.060225436,1.274211469,0.981711594
297,320,8103,8103,18,0,8,0,5,Rio Blanco,CO,Rio Blanco County,RioBlanco,CORioBlanco,6666,3432,3234,6382,76,665,18.7,59308,0.379,8.6,91.8,NA,NA,CO103,FBIDataToRight,NA,0,1,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
298,321,8105,8105,18,0,4,0,5,Rio Grande,CO,Rio Grande County,RioGrande,CORioGrande,11982,5957,6025,11337,92,5086,19.8,37300,0.431,17.3,83.9,NA,NA,CO105,FBIDataToRight,NA,0,4,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
299,322,8107,8107,18,0,4,0,17,Routt,CO,Routt County,Routt,CORoutt,23509,12497,11012,22796,160,1600,17.1,60506,0.391,7.7,96.8,NA,NA,CO107,FBIDataToRight,1,0,27,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
300,323,8109,8109,18,0,1,1,8,Saguache,CO,Saguache County,Saguache,COSaguache,6108,3121,2987,5729,52,2452,34,30985,0.475,25.1,76.1,NA,NA,CO109,FBIDataToRight,NA,0,7,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
301,324,8111,8111,18,NA,NA,NA,NA,San Juan,CO,San Juan County,SanJuan,COSanJuan,699,392,307,674,1,84,23.4,37001,0.313,15.9,93.4,NA,NA,CO111,FBIDataToRight,NA,0,2,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
302,325,8113,8113,18,NA,NA,NA,NA,San Miguel,CO,San Miguel County,SanMiguel,COSanMiguel,7359,3996,3363,7058,61,630,26.4,62368,0.452,10,94.7,NA,NA,CO113,FBIDataToRight,NA,0,5,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
303,326,8115,8115,18,NA,NA,0,3,Sedgwick,CO,Sedgwick County,Sedgwick,COSedgwick,2379,1174,1205,2309,12,289,25.1,36749,0.43,13.6,82.6,NA,NA,CO115,FBIDataToRight,NA,0,5,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
304,327,8117,8117,18,0,3,0,8,Summit,CO,Summit County,Summit,COSummit,27994,15378,12616,26925,336,3989,21.3,60087,0.394,10.1,94.6,NA,NA,CO117,FBIDataToRight,NA,0,4,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
305,328,8119,8119,94,0,10,0,23,Teller,CO,Teller County,Teller,COTeller,23350,11885,11465,22310,210,1294,14.7,59966,0.365,8.7,94.1,NA,NA,CO119,FBIDataToRight,NA,0,15,USPSDToRight,1,0,0,0,0,0,CO,6,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,55,3.430829161,3.073877418,3.135357176,4.832505165,1.787430297,3.839390102,1.676295537,1.310777639,0.551840404,0.79830862,0.708949826,0.932767045,0.959038758,0.46483103,0.613504311,0.284570251,0.165543524,0.096254602,19.06168001,14.18518586,13.73208824,24.47384718,6.761661805,27.53947204,9.601442489,10.49089969,2.785924378,1.404504902,0.485358373,0.28787191,-0.63127462,1.215641087,1.105365871,1.359295339,1.059622647
306,329,8121,8121,18,0,2,0,2,Washington,CO,Washington County,Washington,COWashington,4814,2458,2356,4702,40,407,26.2,40914,0.425,13.9,85.4,NA,NA,CO121,FBIDataToRight,NA,0,3,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,330,8123,8123,18,2,49,6,167,Weld,CO,Weld County,Weld,COWeld,252825,126487,126338,237207,4121,71680,19,52334,0.421,14.3,84.7,NA,NA,CO123,FBIDataToRight,3,4,194,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
308,331,8125,8125,18,0,4,0,2,Yuma,CO,Yuma County,Yuma,COYuma,10043,4980,5063,9834,37,2088,25.4,43361,0.414,12.5,83.6,NA,NA,CO125,FBIDataToRight,NA,0,4,USPSDToRight,NA,NA,NA,NA,NA,NA,NA,NA,SouthernLawCenterDataToRight,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BayesianPosterior,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
309,332,9001,9001,1,106,129,265,402,Fairfield,CT,Fairfield County,Fairfield,CTFairfield,916829,445601,471228,745332,115475,155025,12,74634,0.537,9.3,88.3,NA,NA,CT001,FBIDataToRight,4,24,741,USPSDToRight,1,0,0,0,1,0,CT,7,SouthernLawCenterDataToRight,0,2,0,0,2,0,4,3,6,0,1,0,16,BayesianPosterior,56,2.602240228,2.962629738,2.617110914,3.702919345,1.67895579,4.106732067,1.943641095,1.415129465,0.660199062,0.801289275,0.893487064,0.884442848,1.102790557,0.605752678,0.734521509,0.421888786,0.233317118,0.165858718,11.76931883,10.17192757,9.060109734,15.71584326,5.232888907,23.66668125,8.886673598,7.167217551,2.255892715,1.418500851,0.645430457,0.317147066,-0.455923328,1.074637059,0.9827681,1.085425444,0.835836688
310,333,9003,9003,27,107,214,313,484,Hartford,CT,Hartford County,Hartford,CTHartford,894014,432013,462001,701004,142004,136783,10,60028,0.458,11.3,87.1,NA,NA,CT003,FBIDataToRight,11,62,938,USPSDToRight,0,0,2,0,0,0,CT,7,SouthernLawCenterDataToRight,0,1,0,0,1,0,2,0,3,0,0,0,6,BayesianPosterior,57,2.372869399,3.252471004,3.731160907,3.404489765,2.979061829,4.432331467,2.577722809,1.374507165,0.822838631,0.572363758,0.908971528,1.281827305,0.951681884,1.018897939,0.736406928,0.490098449,0.233026228,0.19386508,11.11063788,12.83852768,14.39981683,14.22891845,10.43642423,26.21045504,13.18276258,7.782345081,3.141812778,1.506222116,0.947808809,0.333779471,-0.224633836,1.112533844,1.070736658,1.106062471,0.882518697
